y,0,1,2,3,4
0,"[1548, 6268, 6598]","[887, 6011, 5545]","[1548, 6268, 6598]","[1548, 6268, 6598]","[1548, 6268, 6598]"
0,"[5049, 2683, 2337]","[4117, 1778, 1593]","[4117, 1778, 1593]","[4117, 1778, 1593]","[5203, 3052, 1593]"
1,"[1681, 489, 1209]","[1681, 489, 1209]","[1681, 489, 1209]","[1681, 489, 1209]","[846, 371, 753]"
0,"[1151, 496, 629]","[4098, 2362, 2910]","[1151, 496, 629]","[1151, 496, 629]","[1151, 496, 629]"
1,"[1359, 1139, 8074]","[1359, 1139, 8074]","[1359, 1139, 385]","[1359, 1139, 385]","[1359, 1248, 409]"
0,"[1984, 1943, 3416]","[1984, 1943, 3416]","[1499, 1572, 2930]","[1984, 1943, 3416]","[1984, 1943, 3416]"
0,"[1437, 2153, 6876]","[903, 1329, 6663]","[1437, 2153, 6876]","[1437, 2153, 6876]","[1437, 2153, 6876]"
0,"[5791, 3763, 1236]","[5791, 3763, 1236]","[5791, 3763, 1236]","[4767, 2495, 965]","[5791, 3763, 1236]"
0,"[2682, 1507, 462]","[2682, 1507, 462]","[237, 143, 55]","[2682, 1507, 462]","[2682, 1507, 462]"
0,"[3447, 3555, 447]","[5233, 4792, 1794]","[3447, 3555, 447]","[3447, 3555, 447]","[3447, 3555, 447]"
0,"[2634, 462, 515]","[2634, 462, 515]","[3804, 1768, 1950]","[2634, 462, 515]","[2634, 462, 515]"
0,"[1378, 366, 352]","[1378, 366, 352]","[1378, 366, 352]","[356, 74, 58]","[1378, 366, 352]"
0,"[5971, 5954, 1149]","[7521, 7397, 4087]","[6287, 6619, 1759]","[7521, 7397, 4087]","[7521, 7397, 4087]"
1,"[927, 107, 2648]","[927, 107, 2648]","[1282, 400, 8457]","[1282, 400, 3198]","[1282, 400, 3198]"
0,"[3714, 3292, 1333]","[3714, 3292, 1333]","[3513, 2932, 817]","[3714, 3292, 1333]","[3714, 3292, 1333]"
0,"[3324, 4832, 2580]","[4658, 4678, 2462]","[3324, 4832, 2580]","[3324, 4832, 2580]","[3324, 4832, 2580]"
0,"[1260, 840, 2369]","[1260, 840, 2369]","[1260, 840, 2369]","[1260, 840, 2369]","[1640, 1055, 1908]"
0,"[4807, 4316, 2367]","[3334, 2066, 1285]","[4807, 4316, 2367]","[4807, 4316, 2367]","[4807, 4316, 2367]"
1,"[6240, 7130, 6921]","[6240, 7130, 6921]","[6240, 7130, 6921]","[6240, 7130, 6921]","[2384, 5850, 5528]"
1,"[9047, 2020, 2334]","[2929, 2020, 2334]","[2929, 2020, 2334]","[2929, 2020, 2334]","[3115, 1098, 376]"
1,"[3816, 2622, 8299]","[3816, 2622, 1759]","[3816, 2622, 1759]","[3816, 2622, 1759]","[3794, 2624, 1149]"
0,"[4832, 2580, 2929]","[4832, 2580, 2929]","[4832, 2580, 2929]","[8733, 2192, 4535]","[3843, 2192, 4535]"
1,"[1220, 1260, 840]","[2881, 3468, 2831]","[1220, 1260, 840]","[1220, 1640, 1055]","[3575, 4381, 4081]"
1,"[1260, 840, 2369]","[1260, 840, 2369]","[1640, 1055, 1908]","[1640, 1055, 1908]","[1640, 1055, 1908]"
0,"[2805, 2735, 3987]","[2805, 2735, 3987]","[2805, 2735, 3987]","[4239, 3956, 4825]","[2805, 2735, 3987]"
0,"[7397, 4087, 1068]","[5954, 1149, 1068]","[7570, 4235, 1692]","[7397, 4087, 9047]","[7397, 4087, 9047]"
0,"[53, 156, 1450]","[192, 593, 1852]","[192, 593, 1852]","[192, 593, 1852]","[192, 593, 1852]"
0,"[1284, 2683, 320]","[1851, 3598, 1498]","[1284, 2683, 320]","[9047, 9047, 9047]","[1851, 3598, 1498]"
0,"[2612, 2478, 2788]","[2612, 2478, 2788]","[2612, 2478, 2788]","[1281, 2323, 2047]","[2612, 2478, 2788]"
1,"[2622, 1759, 1168]","[2622, 1759, 1168]","[2622, 1759, 1168]","[2624, 1149, 1168]","[2622, 1759, 1168]"
0,"[4410, 3180, 3186]","[4410, 3180, 3186]","[4410, 3180, 3186]","[2876, 1596, 2417]","[4410, 3180, 3186]"
1,"[2811, 1987, 1954]","[2811, 1987, 1954]","[2811, 1987, 1954]","[2811, 1987, 1954]","[6564, 6533, 6720]"
0,"[331, 633, 1450]","[331, 633, 1450]","[331, 633, 1450]","[1631, 2122, 2985]","[331, 633, 1450]"
1,"[927, 9047, 9047]","[1282, 400, 3198]","[1282, 400, 3198]","[1282, 400, 3198]","[927, 107, 2648]"
0,"[3153, 5049, 2683]","[9047, 9047, 9047]","[3153, 4117, 1778]","[3153, 4117, 1778]","[3153, 4117, 1778]"
1,"[499, 507, 2026]","[499, 507, 2026]","[499, 507, 2026]","[802, 969, 2384]","[499, 507, 8335]"
0,"[2929, 8272, 8010]","[2929, 2020, 2334]","[2929, 6069, 6696]","[4535, 4004, 4213]","[4535, 4004, 4213]"
0,"[3603, 4629, 3399]","[8547, 4629, 3399]","[3603, 4629, 3399]","[3603, 4629, 3399]","[4983, 6202, 5067]"
0,"[5357, 4004, 4213]","[2929, 2020, 8293]","[3115, 1098, 376]","[3115, 1098, 376]","[3115, 1098, 376]"
0,"[3555, 447, 82]","[1575, 52, 12]","[3555, 447, 82]","[3555, 447, 82]","[3555, 447, 82]"
0,"[322, 1548, 6268]","[1187, 2937, 7119]","[322, 1548, 6268]","[322, 893, 6116]","[322, 1548, 6268]"
0,"[8022, 8467, 6663]","[1437, 2153, 6876]","[903, 1329, 6663]","[1437, 2153, 6876]","[2727, 3487, 6876]"
0,"[679, 2642, 1513]","[679, 2642, 1513]","[679, 2642, 1513]","[584, 3266, 2110]","[679, 2642, 1513]"
0,"[3007, 3748, 5157]","[3007, 3748, 5157]","[3007, 3748, 5157]","[2852, 2861, 4196]","[2517, 2861, 4196]"
1,"[3206, 5936, 4750]","[3206, 5936, 4750]","[3206, 5936, 4750]","[3206, 5936, 4750]","[4527, 6384, 6149]"
1,"[3007, 3748, 5157]","[3007, 3748, 5157]","[3007, 3748, 5157]","[3007, 3748, 5157]","[3007, 3748, 5157]"
1,"[6254, 7521, 7397]","[6254, 7521, 7397]","[6254, 7521, 7570]","[6254, 7521, 7397]","[1949, 4519, 4614]"
0,"[1702, 3354, 654]","[1841, 3079, 373]","[1841, 3079, 373]","[1841, 3079, 373]","[1841, 3079, 373]"
0,"[8022, 8207, 9047]","[8022, 8467, 6663]","[1437, 2153, 6876]","[1437, 8169, 8026]","[1437, 2153, 6876]"
0,"[457, 1329, 6663]","[903, 1329, 6663]","[903, 1329, 6663]","[1437, 2153, 6876]","[1437, 2153, 6876]"
0,"[2642, 1513, 1984]","[4339, 3892, 4898]","[2642, 1513, 4581]","[2642, 1513, 1984]","[2642, 1513, 1984]"
0,"[6183, 693, 32]","[134, 693, 32]","[6614, 1278, 483]","[6183, 693, 32]","[6183, 693, 32]"
0,"[513, 2914, 3620]","[513, 2914, 3620]","[513, 2914, 3620]","[1434, 3720, 3551]","[513, 2914, 3620]"
0,"[4834, 2992, 1920]","[4834, 2992, 1920]","[4144, 1627, 932]","[4834, 2992, 1920]","[4834, 2992, 1920]"
1,"[1284, 2683, 320]","[1284, 2683, 320]","[1851, 3598, 1498]","[1851, 3598, 1498]","[1284, 2683, 320]"
0,"[5049, 2683, 2337]","[4117, 3453, 3195]","[4117, 1778, 1593]","[4117, 1778, 1593]","[4117, 1778, 1593]"
0,"[1348, 460, 3938]","[1952, 921, 4830]","[1348, 460, 3938]","[1348, 460, 3938]","[1348, 460, 3938]"
0,"[1260, 840, 2369]","[1260, 840, 2369]","[1260, 840, 2369]","[1640, 1055, 1908]","[1640, 1055, 1908]"
0,"[1209, 3761, 3620]","[1209, 3761, 3620]","[8019, 8695, 3620]","[1380, 3726, 3633]","[915, 2968, 3620]"
1,"[3531, 2814, 3839]","[3531, 2814, 3839]","[3531, 2814, 3839]","[3531, 2814, 3839]","[3531, 2814, 3839]"
1,"[1284, 2683, 320]","[1851, 3598, 1498]","[1851, 3598, 1498]","[1851, 3598, 1498]","[9047, 9047, 9047]"
0,"[777, 1646, 1472]","[713, 1129, 388]","[713, 1129, 388]","[777, 1646, 1472]","[777, 1646, 1472]"
0,"[840, 2369, 2410]","[2831, 2369, 2410]","[2905, 2369, 2410]","[840, 2369, 2410]","[4080, 4021, 3468]"
0,"[885, 1246, 1980]","[885, 1246, 1980]","[885, 1246, 1980]","[3437, 3434, 3904]","[885, 1246, 1980]"
0,"[1989, 2463, 4697]","[1153, 2153, 3379]","[1989, 2463, 4697]","[1989, 2463, 4697]","[1989, 2463, 4697]"
0,"[1220, 1260, 840]","[1220, 8030, 8519]","[1220, 1260, 840]","[1220, 1260, 840]","[3575, 3714, 4080]"
1,"[1575, 1474, 375]","[1575, 1474, 375]","[1575, 1474, 375]","[1575, 1474, 375]","[3421, 1474, 375]"
0,"[3206, 5936, 4750]","[3206, 5936, 4750]","[3206, 5936, 4750]","[4527, 6384, 6149]","[3206, 5936, 4750]"
0,"[8015, 8497, 257]","[4285, 2197, 257]","[4285, 2197, 257]","[4842, 3853, 2668]","[4842, 3853, 2668]"
1,"[4738, 5740, 4481]","[4738, 5740, 4481]","[4738, 5740, 4481]","[4738, 5740, 4481]","[4900, 5342, 4242]"
0,"[31, 27, 1490]","[176, 232, 2139]","[176, 232, 2139]","[176, 232, 2139]","[176, 232, 2139]"
0,"[4718, 4755, 3611]","[4738, 5740, 4481]","[4738, 5740, 4481]","[4738, 5740, 4481]","[4738, 5740, 4481]"
1,"[927, 107, 2648]","[1282, 400, 3198]","[8114, 400, 3198]","[1282, 400, 3198]","[1282, 400, 3198]"
0,"[2147, 3261, 1834]","[2366, 3485, 2160]","[2366, 3485, 2160]","[2366, 3485, 2160]","[2366, 3485, 2160]"
0,"[5106, 5815, 2592]","[9047, 9047, 9047]","[5106, 5815, 4891]","[5106, 5815, 4891]","[5106, 5815, 4891]"
1,"[6533, 6013, 1539]","[6533, 6013, 1539]","[6533, 6013, 1539]","[6533, 6013, 1539]","[6533, 6013, 1539]"
1,"[4670, 3117, 3260]","[4670, 3117, 3260]","[4670, 3117, 3260]","[8668, 3117, 3260]","[4670, 3117, 3260]"
0,"[5049, 2683, 2337]","[4117, 1778, 1593]","[4117, 1778, 1593]","[5049, 2683, 2337]","[4117, 1778, 1593]"
1,"[1584, 1372, 819]","[1584, 1372, 819]","[1584, 1372, 819]","[1584, 1372, 8237]","[690, 191, 213]"
0,"[1518, 1769, 1717]","[1518, 1769, 1717]","[408, 785, 1289]","[1518, 1769, 1717]","[1518, 1769, 1717]"
1,"[322, 1548, 6268]","[322, 1548, 6268]","[322, 1548, 6268]","[322, 1548, 6268]","[389, 1972, 6321]"
0,"[5683, 6798, 6921]","[2737, 5725, 5528]","[5683, 6798, 6921]","[5683, 6798, 6921]","[5683, 6798, 6921]"
0,"[903, 1329, 6663]","[1437, 2153, 6876]","[8022, 8467, 6663]","[1437, 2153, 6876]","[2727, 3487, 6876]"
1,"[5189, 9047, 8619]","[5189, 5771, 6183]","[5189, 5771, 6183]","[5189, 5771, 6183]","[824, 1211, 1444]"
0,"[1220, 1260, 840]","[1220, 1260, 840]","[1220, 8030, 8001]","[1220, 1260, 840]","[3575, 3714, 4080]"
1,"[5114, 3809, 4067]","[5114, 3809, 4067]","[5114, 3809, 4067]","[8351, 3809, 8559]","[5114, 3809, 4067]"
1,"[2592, 4279, 2183]","[2592, 4279, 2183]","[4891, 4899, 3301]","[2592, 4279, 2183]","[2592, 4279, 2183]"
1,"[927, 107, 2648]","[927, 107, 2648]","[1282, 400, 8457]","[927, 107, 2648]","[927, 107, 2648]"
0,"[3468, 2831, 2369]","[1260, 840, 2369]","[1640, 1055, 1908]","[1640, 1055, 1908]","[1640, 1055, 1908]"
0,"[7130, 6921, 6645]","[6024, 5931, 6218]","[7130, 6921, 6645]","[7130, 6921, 6645]","[7130, 6921, 6645]"
1,"[1970, 2674, 4189]","[1970, 2674, 4189]","[1970, 2674, 4189]","[1970, 2674, 4189]","[1574, 2183, 3837]"
0,"[2929, 2020, 2334]","[2929, 2020, 2334]","[3115, 1098, 376]","[2929, 2020, 2334]","[3115, 1098, 376]"
1,"[584, 707, 525]","[584, 707, 525]","[584, 707, 525]","[584, 707, 525]","[595, 398, 252]"
1,"[2682, 1507, 462]","[2682, 1507, 462]","[2682, 1507, 462]","[2682, 1507, 462]","[237, 143, 55]"
0,"[5237, 320, 607]","[5237, 320, 607]","[5237, 320, 607]","[5744, 760, 1469]","[5237, 320, 607]"
0,"[2592, 4279, 2183]","[2592, 4279, 2183]","[4891, 4899, 3301]","[8873, 9015, 3301]","[4891, 4899, 3301]"
1,"[1518, 1769, 1717]","[1518, 8272, 8252]","[1518, 1769, 1717]","[1518, 1769, 1717]","[408, 785, 1289]"
0,"[5791, 3763, 1236]","[6356, 4737, 2425]","[5791, 3763, 1236]","[5791, 3763, 1236]","[5791, 3763, 1236]"
0,"[1260, 840, 2369]","[1260, 840, 2369]","[1260, 840, 2369]","[1146, 717, 2049]","[1640, 1055, 1908]"
0,"[3816, 2622, 1759]","[8253, 2622, 1759]","[8253, 2622, 8299]","[3794, 2624, 1149]","[3816, 2622, 1759]"
1,"[777, 1646, 1472]","[777, 1646, 1472]","[777, 1646, 1472]","[777, 1646, 1472]","[713, 1129, 388]"
0,"[5114, 3809, 4067]","[5114, 3809, 4067]","[5114, 3809, 4067]","[5652, 8417, 8009]","[5114, 4613, 4058]"
1,"[331, 633, 1450]","[331, 633, 1450]","[331, 633, 1450]","[331, 633, 1450]","[1631, 2122, 2985]"
0,"[4845, 6130, 4370]","[3153, 4117, 1778]","[3153, 5049, 2683]","[3153, 4117, 1778]","[3153, 4117, 1778]"
0,"[1437, 2153, 6876]","[8022, 8467, 6663]","[1437, 2153, 6876]","[1437, 2153, 6876]","[1437, 2153, 6876]"
0,"[1504, 156, 3011]","[927, 107, 2648]","[927, 107, 2648]","[927, 107, 2648]","[927, 107, 2648]"
1,"[2079, 4465, 363]","[2079, 4465, 363]","[2079, 4465, 363]","[2079, 4465, 363]","[2340, 4449, 753]"
0,"[4348, 3801, 4114]","[5157, 4176, 4351]","[4348, 3801, 4114]","[4348, 3801, 4114]","[4348, 3801, 4114]"
0,"[489, 1209, 3761]","[489, 1209, 3761]","[489, 1209, 3761]","[458, 915, 2968]","[458, 915, 1850]"
1,"[752, 2612, 2478]","[752, 2612, 2478]","[752, 2612, 2478]","[752, 2612, 2478]","[2673, 4975, 4617]"
0,"[7397, 4087, 1068]","[7397, 4087, 1068]","[7570, 4235, 1692]","[5954, 1149, 9047]","[7397, 4087, 9047]"
1,"[4502, 3082, 1096]","[4502, 3082, 1096]","[4502, 3082, 1096]","[4502, 3082, 1096]","[4502, 3082, 1096]"
0,"[1260, 840, 2369]","[1260, 840, 2369]","[1260, 840, 2369]","[1640, 1055, 1908]","[1640, 1065, 1480]"
1,"[977, 518, 1018]","[977, 518, 1018]","[977, 518, 1018]","[977, 518, 1018]","[361, 294, 653]"
1,"[2567, 2569, 2738]","[2567, 2569, 2738]","[2567, 2569, 2738]","[2567, 2569, 2738]","[2567, 2569, 2738]"
1,"[1260, 840, 2369]","[1260, 840, 2369]","[1260, 840, 2369]","[1640, 1055, 1908]","[8012, 8017, 8007]"
1,"[542, 3007, 3748]","[542, 3007, 3748]","[542, 3007, 3748]","[542, 3007, 3748]","[782, 3976, 4487]"
0,"[257, 1631, 1239]","[257, 1631, 1239]","[257, 1631, 1239]","[2668, 3110, 3798]","[1086, 3110, 3798]"
0,"[1220, 1260, 840]","[3575, 3714, 2905]","[1220, 1260, 840]","[1220, 1260, 840]","[1220, 1640, 1055]"
0,"[2929, 2020, 2334]","[5357, 4004, 4213]","[2929, 2020, 2334]","[3115, 1098, 376]","[3115, 1098, 376]"
1,"[5050, 2580, 3182]","[5050, 2580, 3182]","[5050, 2580, 3182]","[5050, 2580, 3182]","[5050, 2580, 3182]"
1,"[2929, 2020, 2334]","[2929, 2020, 2334]","[2929, 2020, 2334]","[2929, 2020, 2334]","[5357, 4004, 4213]"
1,"[4389, 2503, 1889]","[4389, 2503, 1889]","[4389, 2503, 1889]","[4389, 2503, 1889]","[3546, 2277, 1398]"
0,"[1260, 840, 2369]","[1260, 840, 2369]","[3714, 2905, 2369]","[1640, 1055, 1908]","[1640, 1055, 1908]"
0,"[1209, 3761, 3620]","[1209, 3761, 3620]","[1209, 3761, 3620]","[2203, 3417, 3551]","[1209, 3761, 3620]"
0,"[840, 2369, 2410]","[840, 2369, 2410]","[1055, 1908, 2410]","[840, 2369, 2410]","[4080, 4021, 3468]"
1,"[777, 1646, 1472]","[777, 1646, 1472]","[713, 1129, 388]","[713, 1129, 388]","[713, 1129, 388]"
0,"[2929, 8272, 8010]","[2929, 2020, 2334]","[2929, 2020, 2334]","[8340, 4004, 4213]","[4535, 4004, 4213]"
0,"[489, 1209, 3761]","[489, 1209, 3761]","[489, 1209, 3761]","[458, 915, 2968]","[458, 915, 2968]"
0,"[5791, 3763, 9047]","[5791, 3763, 9047]","[5791, 3763, 9047]","[2863, 1395, 9047]","[5791, 3763, 9047]"
0,"[693, 32, 60]","[693, 32, 60]","[693, 32, 60]","[724, 22, 17]","[693, 32, 60]"
0,"[8120, 8935, 2369]","[1260, 840, 2369]","[1640, 1055, 1908]","[1640, 1055, 1908]","[1640, 1055, 1908]"
0,"[3035, 187, 2257]","[4161, 827, 3674]","[3035, 187, 2257]","[3035, 187, 2257]","[3035, 187, 2257]"
0,"[2995, 3536, 2808]","[949, 1977, 2002]","[8053, 8772, 2808]","[9047, 9047, 2808]","[2995, 3536, 2808]"
1,"[530, 289, 2285]","[530, 289, 2285]","[530, 289, 2285]","[530, 289, 2285]","[530, 289, 2285]"
1,"[5209, 1372, 2102]","[5209, 1372, 2102]","[5209, 1372, 2102]","[5209, 1372, 2102]","[3630, 191, 903]"
0,"[7397, 4087, 1068]","[7397, 4075, 455]","[7570, 4235, 1692]","[7397, 4087, 9047]","[7397, 4087, 9047]"
1,"[1050, 395, 187]","[1050, 395, 187]","[1050, 395, 187]","[1050, 395, 187]","[1050, 395, 187]"
0,"[3653, 2491, 1531]","[3653, 2491, 1531]","[3653, 2491, 1531]","[3239, 2785, 1342]","[3653, 2491, 1531]"
0,"[166, 269, 134]","[5189, 5771, 6183]","[5189, 5771, 6183]","[5189, 5771, 6183]","[5189, 5771, 6183]"
1,"[302, 536, 169]","[302, 536, 169]","[302, 536, 169]","[302, 536, 169]","[715, 539, 325]"
0,"[4124, 2811, 1581]","[4124, 2811, 1581]","[4124, 2811, 1581]","[4124, 2811, 1581]","[2072, 1278, 933]"
1,"[2648, 5437, 7046]","[8396, 8877, 7046]","[2648, 5437, 7046]","[3198, 5437, 7046]","[3198, 5872, 7114]"
0,"[2635, 3522, 3981]","[4266, 3522, 3981]","[2635, 3522, 3981]","[2546, 4161, 2895]","[2635, 3522, 2416]"
0,"[2856, 1101, 379]","[2856, 5273, 4340]","[2856, 5273, 4340]","[2856, 5273, 4340]","[2693, 5365, 5634]"
0,"[2929, 2020, 2334]","[3115, 1098, 376]","[3115, 1098, 2205]","[3115, 1098, 376]","[3115, 1098, 376]"
1,"[7521, 7397, 4087]","[7521, 7397, 4087]","[7521, 9047, 8929]","[7521, 7397, 4087]","[5971, 5954, 1149]"
1,"[542, 3007, 3748]","[542, 3007, 3748]","[542, 3007, 3748]","[542, 3007, 3748]","[1736, 4781, 5098]"
0,"[2929, 8272, 8010]","[2929, 2020, 2334]","[3115, 1098, 376]","[3115, 1098, 376]","[3115, 1098, 376]"
1,"[248, 259, 333]","[248, 259, 333]","[248, 259, 333]","[248, 259, 333]","[154, 56, 110]"
0,"[2592, 4279, 2183]","[4891, 4899, 3301]","[8754, 4899, 3301]","[4891, 4899, 3301]","[4891, 4899, 3301]"
0,"[777, 1646, 1472]","[777, 1646, 1472]","[777, 1646, 1472]","[8643, 1646, 1472]","[713, 1129, 388]"
0,"[1151, 496, 629]","[1151, 496, 629]","[3606, 1645, 2516]","[1151, 496, 629]","[1151, 496, 629]"
0,"[217, 1588, 5464]","[217, 1588, 5464]","[217, 1588, 5464]","[91, 955, 4596]","[217, 1588, 5464]"
1,"[707, 525, 4067]","[707, 525, 4067]","[707, 525, 4067]","[707, 525, 4067]","[1084, 1187, 4265]"
0,"[2592, 4279, 2183]","[2592, 4279, 2183]","[4891, 4899, 3301]","[4891, 4899, 9047]","[4891, 4899, 3301]"
0,"[1220, 1260, 840]","[1220, 1260, 840]","[1220, 1260, 840]","[3575, 3714, 4080]","[3575, 3714, 4080]"
0,"[2154, 2002, 4161]","[461, 477, 2671]","[461, 477, 2671]","[461, 477, 2671]","[461, 477, 2671]"
0,"[927, 107, 2648]","[927, 107, 2648]","[1282, 400, 3198]","[1282, 400, 3198]","[1282, 400, 3198]"
0,"[840, 1738, 1342]","[840, 2369, 2410]","[840, 2369, 2410]","[840, 2369, 2410]","[4080, 4021, 3468]"
1,"[5437, 7046, 6282]","[5437, 7046, 6282]","[8877, 7046, 9047]","[5437, 7046, 6282]","[5437, 7046, 6282]"
1,"[1220, 1260, 840]","[1220, 1260, 840]","[1220, 1640, 1055]","[1220, 1640, 1055]","[1220, 1640, 1055]"
0,"[903, 1329, 6663]","[903, 1329, 6663]","[1211, 2572, 6663]","[2727, 3487, 6876]","[2727, 3487, 6876]"
0,"[8008, 8016, 2183]","[2592, 3595, 2025]","[4891, 4899, 3301]","[4891, 4899, 3301]","[4891, 4899, 3301]"
0,"[352, 1628, 1871]","[352, 1628, 1871]","[352, 1628, 1871]","[1430, 3517, 3906]","[352, 1628, 1871]"
0,"[489, 1209, 3761]","[139, 398, 1632]","[489, 1209, 3761]","[489, 1209, 3761]","[489, 1209, 3761]"
0,"[927, 107, 2648]","[927, 107, 2648]","[927, 107, 2648]","[927, 9047, 9047]","[1282, 400, 3198]"
0,"[1698, 4523, 4158]","[1698, 4523, 4158]","[3454, 4860, 4656]","[1698, 4523, 4158]","[1698, 4523, 4158]"
1,"[3132, 5336, 5698]","[3132, 5336, 5698]","[3132, 5336, 5698]","[3132, 5336, 5698]","[3132, 5336, 5698]"
1,"[706, 61, 5]","[706, 61, 5]","[706, 61, 5]","[706, 61, 5]","[408, 57, 16]"
0,"[4077, 670, 1801]","[4077, 670, 1801]","[4077, 670, 1801]","[4603, 1395, 2689]","[4077, 670, 1801]"
1,"[4321, 4502, 3082]","[4321, 4502, 3082]","[4321, 4502, 3082]","[4321, 4502, 3082]","[3865, 3295, 1845]"
1,"[1151, 496, 629]","[1151, 496, 629]","[1151, 496, 629]","[1552, 496, 629]","[1552, 496, 629]"
0,"[1062, 130, 38]","[1507, 462, 354]","[1507, 462, 354]","[1507, 462, 354]","[143, 55, 354]"
1,"[2156, 2417, 3413]","[2156, 2417, 3413]","[2156, 2417, 3413]","[3000, 3749, 2418]","[3000, 3749, 2418]"
1,"[1282, 400, 3198]","[1282, 400, 3198]","[927, 107, 2648]","[1282, 400, 3198]","[927, 107, 2648]"
0,"[5954, 1149, 1068]","[7570, 4235, 1692]","[7397, 4087, 9047]","[7397, 4087, 9047]","[7397, 4087, 9047]"
0,"[5437, 7046, 6282]","[8396, 9047, 6282]","[5437, 7046, 6282]","[5437, 7046, 6282]","[5872, 7114, 6951]"
0,"[1260, 840, 2369]","[3468, 2831, 2369]","[1260, 840, 2369]","[1146, 717, 2049]","[1640, 1055, 1908]"
0,"[777, 1646, 8299]","[777, 1646, 8299]","[777, 1646, 1472]","[713, 1129, 388]","[713, 1129, 388]"
0,"[1717, 1165, 329]","[1717, 1165, 329]","[2442, 1028, 478]","[1717, 1165, 329]","[1717, 1165, 329]"
0,"[6240, 7130, 6921]","[6240, 7130, 6921]","[2849, 6384, 6440]","[6240, 7130, 6921]","[6240, 7130, 6921]"
0,"[2951, 1963, 2272]","[2008, 957, 1309]","[2008, 957, 1309]","[2008, 957, 1309]","[2008, 957, 1309]"
0,"[2329, 2184, 1771]","[2329, 2184, 1771]","[2472, 2167, 823]","[2329, 2184, 1771]","[2329, 2184, 1771]"
0,"[499, 507, 2026]","[499, 507, 8335]","[9047, 9047, 9047]","[499, 507, 2026]","[499, 507, 2026]"
1,"[927, 9047, 9047]","[927, 107, 2648]","[1282, 9047, 9047]","[927, 107, 2648]","[927, 9047, 9047]"
0,"[8966, 6268, 6598]","[1548, 6268, 6598]","[8966, 6268, 6598]","[3204, 7086, 7233]","[1548, 6268, 6598]"
1,"[6738, 7972, 7643]","[6738, 7972, 7643]","[6738, 7972, 7643]","[6738, 7972, 7643]","[3998, 7120, 4807]"
1,"[1681, 489, 1209]","[1681, 489, 1209]","[1681, 489, 1209]","[1681, 489, 1209]","[1681, 489, 1209]"
1,"[521, 1753, 823]","[521, 1753, 823]","[521, 1753, 823]","[1430, 3296, 1771]","[521, 1753, 823]"
1,"[1518, 1769, 1717]","[1518, 1769, 1717]","[1518, 1769, 1717]","[1518, 1769, 1717]","[2918, 3056, 2683]"
0,"[542, 3007, 3748]","[1736, 4781, 5098]","[542, 8496, 8117]","[542, 2517, 2861]","[542, 2517, 2861]"
0,"[1139, 385, 1151]","[1139, 8074, 8565]","[1139, 385, 1151]","[8053, 8672, 1151]","[1248, 409, 1552]"
1,"[5771, 6183, 693]","[5771, 6183, 693]","[5771, 6183, 693]","[5771, 6183, 693]","[5668, 6019, 438]"
1,"[927, 9047, 9047]","[927, 107, 2648]","[927, 107, 2648]","[1282, 400, 3198]","[1282, 400, 3198]"
0,"[8008, 8012, 840]","[3575, 3714, 2905]","[1220, 1260, 840]","[1220, 1640, 1055]","[1220, 1640, 1055]"
1,"[2941, 4174, 1594]","[2941, 4174, 1594]","[2941, 4174, 1594]","[2941, 4174, 1594]","[2941, 4174, 1594]"
0,"[903, 1329, 6663]","[8477, 8467, 6663]","[903, 1329, 6663]","[1437, 2153, 6876]","[2727, 3487, 6876]"
0,"[4796, 3816, 8389]","[4796, 3816, 4124]","[4796, 3816, 4124]","[6437, 6283, 6117]","[4796, 3816, 4124]"
1,"[1575, 1474, 375]","[1575, 1474, 375]","[1575, 1474, 8174]","[1575, 1474, 375]","[1575, 1474, 375]"
1,"[307, 2884, 3918]","[307, 2884, 3918]","[307, 2884, 3918]","[307, 2884, 3918]","[307, 2884, 3918]"
1,"[1184, 2679, 1677]","[1184, 2679, 1677]","[1184, 2679, 1677]","[1184, 2679, 1677]","[1184, 2679, 1677]"
0,"[927, 107, 2648]","[1282, 9047, 9047]","[1282, 400, 3198]","[1282, 400, 3198]","[1282, 400, 3198]"
0,"[8022, 8467, 6663]","[903, 1329, 6663]","[1437, 2153, 6876]","[1437, 2153, 6876]","[1437, 2153, 6876]"
0,"[1246, 1980, 1351]","[1246, 1980, 1351]","[1246, 1980, 1351]","[3073, 3134, 2521]","[1246, 1980, 1351]"
0,"[1236, 1504, 55]","[3655, 3679, 1376]","[1236, 1504, 8074]","[1236, 1504, 55]","[1236, 1504, 55]"
1,"[926, 1680, 363]","[926, 1680, 363]","[926, 1680, 363]","[926, 1680, 363]","[1312, 1751, 679]"
0,"[984, 306, 478]","[627, 210, 329]","[627, 210, 329]","[627, 210, 329]","[627, 210, 329]"
0,"[840, 2369, 2410]","[8935, 2369, 2410]","[840, 2369, 2410]","[840, 2369, 2410]","[4080, 4021, 3468]"
1,"[6082, 3850, 3376]","[6082, 3850, 3376]","[6082, 3850, 3376]","[6082, 3850, 3376]","[6082, 3850, 3376]"
1,"[8088, 8356, 1800]","[1477, 3478, 1800]","[1477, 3478, 1800]","[1477, 3478, 1800]","[1477, 3478, 1800]"
0,"[840, 2369, 2410]","[840, 2369, 2410]","[840, 2369, 2410]","[840, 2369, 2410]","[1366, 4021, 3468]"
